Product,ProductID,Counts
"Gateway NE52207u 16- Inch Laptop (1.4 GHz AMD E1-2500 Dual Core processor, 4GB DDR3 system memory, 750GB SATA hard drive, Windows 8)",B00EJQWNHY,4
Gateway NE56R12u 15.6-Inch Laptop (Black),B007VWX8ZY,10
"Gateway NE71B06u 17.3"" Fusion Dual-Core E1-1200 1.4GHz 4GB 500GB DVD±RW Win 8 Notebook",B00A8OTCWU,12
Gateway NE72206u 17.3-Inch Laptop (Silky Silver),B00CXKSQNS,9
"Gateway NV5214U 15.6"" 4GB 320GB DVDRW Notebook PC",B003ID6DJI,5
Gateway NV570P04u 15.6-Inch Touchscreen Laptop (Metallic Gray),B00EY50IV8,12
Gateway NV570P08u 15.6-Inch Touchscreen Laptop (Metallic Gray),B00EY50IQ8,6
"Gateway NV570P10u i5-3337U, 4GB, 500GB 15.6 inch LED Touchscreen Laptop",B00GUX23Z6,13
"Gateway NV57H15u 15.6"" Red Notebook PC",B006CMV9UA,1
Gateway NV5915u 15.6-Inch Laptop (NightSky Black),B0031RG0SU,8
"Gateway NV76R24u 17.3"" Notebook PC - 3rd generation Intel Core i5-3210M 2.5GHz, 4GB DDR3, 500GB HDD, DVDRW, Windows 8 64-bit, Red",B00B1E5EDC,4
Gateway NV76R45U 17.3-Inch Laptop,B00EELXK1W,27
"Gateway P-6860FX Laptop w/ Core 2 Duo Processor, 4GB RAM, 320 GB HDD, 17"" Screen, NVIDIA 8800 GTS w/ 512mb RAM",B001BNDSU4,18
Gateway W322 N520e Refurbished Laptop 2 Ghz 1 Gb Ram 60 Gb Hd with Bag,B006GT4XRK,1
Gigabyte E1425M-CF1 14.1-inch Essential Notebook (Black),B004KPLNK2,5
Gigabyte P series P34Gv2-CF2 14-Inch Laptop,B00JPCJP7I,3
Gigabyte P27K-CF2 17.3-Inch Laptop,B00F88FA7W,3
Gigabyte U24F-CF1 14-Inch Laptop,B00FYJ8FUO,2
"HEWLETT HP 2140 Mini-Note - Atom N270 / 1.6 GHz - RAM 2 GB - HDD 160 GB - GMA 950 - Gigabit Ethernet - WLAN : Bluetooth 2.0 EDR, 802.11 a/b/g/n (draft) - Loaded with Microsoft XP Pro",B001R4L0Y8,5
"HP - ENVY 14"" Laptop - 8GB Memory - 1TB Hard Drive M4-1115dx",B00CM3V2G4,1
"HP - ENVY DV7-7255dx 17.3"" Laptop, 3rd Gen i5-3210M, 6GB Memory,750GB Hard Drive,Natural Silver",B00ADB8GBG,4
HP 15-d020nr 15.6-Inch Touchsmart Laptop,B00HC067MQ,10
HP 15-d030nr 15.6-Inch Laptop,B00HCDUQ48,7
"HP 15-d035dx 15.6"" Laptop PC - Intel Pentium N3520 / 4GB Memory / 750GB HD / DVD±RW/CD-RW / HD Webcam / 802.11b/g/n / Windows 8.1 64-bit",B00IL2OSMK,9
HP 15-d040nr 15.6-Inch Touchsmart Laptop,B00HC068H0,4
"HP 15-n225nr 15-Inch Laptop (2.1 GHz up to 2.9 GHz AMD Quad-Core A10-5745M, 8 GB RAM, 750 GB Hard Drive, Windows 8)",B00JBMF64I,1
"HP 15.6"" Athlon II P340 2.2GHz Notebook | G62-347NR",B004F1VM66,6
"HP 15.6"" Laptop 4GB 320GB | 2000-2d19WM",B00FL9ECK4,28
"HP 15.6"" Laptop 4GB 320GB | 2000-2d49wm",B00GFF4UFK,21
"HP 15.6"" Laptop 4GB 500GB | 2000-2b29WM",B00BJ8IZM2,5
"HP 15.6"" Pavilion G56-126NR Notebook PC",B004E232OQ,3
"HP 15.6"" Pavilion Laptop 4GB 320GB | 2000-bf69WM",B00ABTMWCY,3
"HP 15.6"" Pavilion dv6-3122us Turion II Entertainment 4GB Laptop 500GB Notebook PC",B0045GV36U,3
"HP 15.6"" Pavilion dv6-3216us Entertainment Notebook [Intel Core i5-480M, 4GB DDR3, 320GB HDD, Backlit Screen, HDMI]",B0053OOFD6,4
HP 17-1181NR 17-Inch Envy Notebook PC,B0044XU4IM,41
"HP 2000-2B44DX 16-Inch Laptop (1.3GHz, AMD E-300 Accelerated Processor, 4GB, 500GB, DVD Burner, Windows 8)",B00DPCFRHQ,6
HP 2000-2c29WM 15.6-Inch Laptop PC (Black Licorice) / 4GB DDR3 RAM Memory / 500GB Hard Drive / Webcam / HDMI / Double-layer DVD±RW/CD-RW / Windows 8 / 1.7GHz AMD E2-1800 Processor,B00BLOBRO2,16
"HP 2000-2d24dx 15.6"" Laptop PC - Intel Pentium 2030M / 4GB Memory / 750GB HD / DVD±RW/CD-RW / HD Webcam / Windows 8",B00H1K320W,12
HP 2000-2d89nr 15.6-Inch Laptop (Black Licorice),B00HKF1I6S,1
"HP 2000-417NR 15.6"" Notebook (1.3 GHz AMD Dual-Core E-300 Accelerated Processor, 4 GB RAM, 500 GB Hard Drive, SuperMulti DVD Burner, Windows 7 Home Premium 64-bit) A7A75UA#ABA",B0078C025G,6
HP 2000t-2c00 Notebook with 2nd generation IntelCore i3-2348M; 4GB DDR3 System RAM - 1 Dimm;;,B00BBG0U8Y,2
HP 6560b A7J96UT#ABA 15.6-Inch Laptop,B00723QY08,1
"HP 6730B Laptop, Intel Core 2 2.4GHz, Mem 2GB, HD 250GB, DVDRW, 15.4"" LCD",B009ISRJHW,2
"HP 6910p INTEL Core 2 Duo 2000 MHz 80Gig Serial ATA HDD 4096mb DDR2 DVD/CDRW Wireless WI-FI 14.0"" WideScreen LCD Genuine Windows 7 Professional 32 Bit Laptop Notebook Computer",B007AV3T6Y,1
HP COMPAQ 6910P BUSINESS NOTEBOOK T7500/C2D-2.20C 1024MB/1-DIMM 80GB/7200RPM DVD,B000V55NN8,15
HP Chromebook 14-c050 (Sparkling Black),B00CXFJPJC,60
"HP Consumer Refurbished Pavilion m6-1045dx 15.6"" Entertainment Notebook PC",B0098ZUFUI,2
HP ENVY 14-2050SE 14.5-Inch Beats Edition Notebook (Black),B0051OLNHE,10
"HP ENVY 14-k027cl 14"" Laptop w/ 4G, Intel Core i5-4200U 8GB Mem 750GB Hard Drive",B00DZYFAKI,4
"HP ENVY 15 15t Quad Edition Notebook Laptop PC (FULL HD 1080P, 2GB NVIDIA Graphic, Backlit, Bluetooth) j000",B00ESUIU7I,2
"HP ENVY 15 TouchSmart Notebook 256GB SSD + 1 TB 16GB RAM (Intel Core i7-4900MQ 4th generation Quad Processor - 2.80GHz with TURBO BOOST to 3.80GHz, 16 GB RAM, 256GB SSD and 1 TB Hard Drive 1256 GB total, BEATS AUDIO, 15.6"" TOUCHSCREEN display, Windows 8) Ultra Slim TOUCH Laptop PC",B00DE708X0,2
"HP ENVY 15 TouchSmart Notebook 500GB SSD (Intel Core i7-4800MQ 4th generation Quad Processor - 2.70GHz with TURBO BOOST to 3.70GHz, 8 GB RAM, 500GB SSD, BEATS AUDIO, 15.6"" TOUCHSCREEN display, Windows 8) Ultra Slim TOUCH Laptop PC",B00DE7CRFM,1
HP ENVY 15t Quad Edition Notebook Laptop PC,B00D7Z84OY,30
"HP ENVY 17 (non-touch) 17t-j100 Quad Edition Notebook PC; Intel Core i7-4700MQ, 17.3"" Full HD Anti-Glare Display (1920 x 1080), 1TB Hard Drive, 2GB NVIDIA GT Graphics (8GB RAM)",B00HSDU8VI,2
"HP ENVY 17 17t-j100 17-Inch Laptop (2.2 GHz 4th Gen i7-4700MQ Quad Core processor, 8GB DDR3 RAM, 1TB 5400 rpm Hard Drive, Windows 8.1 64-bit)",B00D7YSOAE,2
"HP ENVY 17-J037CL 17.3"" Touch Laptop Intel Core i7-4700MQ, 8GB Memory 1TB HDrive",B00ED3SF3E,6
HP ENVY 17-j020us Quad Edition Notebook PC,B00CXFHB2U,18
HP ENVY 17-j029nr Quad Edition Windows 8 Notebook PC; 240GB mSSD & 16GB RAM Upgrade,B00E398CZ4,2
"HP ENVY 17-j184nr Quad Edition Notebook PC (Full 1080p HD, 2GB graphic, Bluray, Backlit Keyboard) 17t-j100 (8GB RAM)",B00IM7LD9U,1
"HP ENVY 17t-j000 Quad Edition Notebook PC (Silver); Intel Core i7-4700MQ, 17.3"" Full HD Anti-Glare Display (1920 x 1080p), 1TB (1024GB) Hard Drive, 2GB NVIDIA GT 740M Dedicated Graphics, Blu-Ray Optical Drive & 16GB DDR3L RAM (LATEST MODEL)",B00DVRFXK6,6
HP ENVY 17t-j100 Leap Motion QE Gaming Notebook PC with Optimum Performance Customizable Options: (480GB SSD + 1.5TB Storage),B00GLO217Y,2
"HP ENVY 17t-j100 Quad Core Premium Edition Windows 7 PRO Laptop PC (Intel Core i7-4700MQ, 17.3"" 1920 x 1080p, Blu-Ray Burner, 2GB NVIDIA Gaming, 2TB via Dual Hard Drives, Windows 7 Professional, 16GB RAM)",B00IXC38LK,4
"HP ENVY 17t-j100 Quad Core Premium Edition Windows 8.1 PRO Laptop PC (Intel Core i7-4700MQ, 17.3"" 1920 x 1080p, Blu-Ray Burner, 2GB NVIDIA Gaming, 2TB via Dual Hard Drives, Windows 8 Professional, 16GB RAM)",B00IXC38II,4
HP ENVY TouchSmart 14-k110nr Sleekbook 4G,B00GUX2IWO,3
"HP ENVY TouchSmart 15 QE 4th Gen i7-4700MQ, 2GB NVIDIA graphic, FULL HD 1080, Backlit Keyboard, Bluetooth, Touchscreen FULLY LOADED Notebook Laptop PC with valid HP Warranty (8GB DDR3 RAM)",B00GIXBF9I,2
HP ENVY TouchSmart 15-j009wm AMD Quad-Core A8-5550M 2.10GHz Notebook PC,B00GXO6NLW,1
"HP ENVY TouchSmart 15-j023cl Notebook, Windows 8, AMD Elite Quad-Core A10-5750M Accelerated Processor",B00GP4E61O,1
"HP ENVY TouchSmart 15-j052nr 16-Inch Touchscreen Laptop (Intel Core i7-4700MQ processor, 8GB DDR3memory, 750GB HDD, Windows 8)",B00GUXABJ6,1
"HP ENVY TouchSmart 15-j057cl Notebook PC (2.6GHz Intel Core i5-3230M Processor, 8GB DDR3 SDRAM, 1TB 5400RPM hard drive, Windows 8 64-bit)",B00ED3SEA8,2
"HP ENVY TouchSmart 15t-j000 Quad Edition Notebook PC (Silver); Intel Core i7-4700MQ, 15.6"" Full HD Touch Screen Display (1920 x 1080p), 1TB 5400RPM Hard Drive, 2GB NVIDIA GT 740M Dedicated Graphics, 16GB DDR3L RAM (LATEST MODEL)",B00DNVAVU2,2
HP ENVY TouchSmart 15t-j100 Quad Edition Gaming Notebook PC with Optimum Performance Customizable Options: (1TB Samsung SSD & 1TB Hybrid + 16GB RAM),B00J4A02IC,5
HP ENVY TouchSmart 15t-j100 Quad Edition Gaming Notebook PC with Optimum Performance Customizable Options: (1TB Samsung SSD & MASSIVE 2TB Storage + 16GB RAM),B00J4A02GY,5
"HP ENVY TouchSmart 15t-j100 Quad Edition Notebook PC with Premium Customizable Options: (1.5TB (1,536GB) HD + 12GB RAM)",B00FYW8DUS,14
"HP ENVY TouchSmart 17 Quad Edition Notebook PC (Silver); Intel Core i7-4700MQ, 17.3"" Multi-Touch Display, 1TB Hard Drive (1024GB), Backlit Keyboard & 12GB DDR3L RAM (LATEST MODEL); 17t-j000",B00EEIF0Z4,1
HP ENVY TouchSmart 17t-j000 Fully Loaded Quad Edition Notebook PC (EXTREME PERFORMANCE & STORAGE),B00E1CW3HQ,2
"HP ENVY TouchSmart 17t-j000 Quad Edition Notebook PC (FULL HD Touch Screen, 2TB DUAL HD, 16GB DDR3L RAM)",B00E1CDRFI,1
"HP ENVY TouchSmart 17t-j100 17.3"" Quad Edition FULL HD Touch Screen EXTREME PERFORMANCE & STORAGE Notebook PC (Intel Core i7-4700MQ, 16GB DDR3L RAM, Beats Audio, 960GB SSD + 2TB Storage, 2GB NVIDIA 740M Gaming Graphics)",B00ISAOCIU,1
"HP ENVY TouchSmart 17t-j100 Fully Loaded Core i7-4700MQ Quad Edition Multimedia Notebook PC (EXTREME PERFORMANCE & MASSIVE 4.25TB STORAGE, 16GB RAM)",B00HYRCP78,1
HP ENVY TouchSmart 17t-j100 Fully Loaded Quad Edition Notebook PC (EXTREME PERFORMANCE & STORAGE) Office 2013 Home & Student Suite,B00H0JR92Q,1
HP ENVY TouchSmart 17t-j100 Quad Edition Notebook Laptop PC with Premium Customizable Options: (1TB (1024GB) HD + 8GB RAM),B00FZ2UOYA,10
HP ENVY TouchSmart 17t-j100 Quad Edition Notebook PC with Premium Customizable Options: (1TB (1024GB) HD + 16GB RAM),B00FZ2UOWM,10
"HP ENVY TouchSmart Sleekbook 4-1115dx 14-Inch Laptop (3rd Generation Intel CoreTM i5-3317U processor, 4GB Memory, 500GB Hard Drive) Black",B00AKIZHUK,20
HP ENVY TouchSmart15 15-j040us 15.6-Inch Laptop,B00CXFH4G8,5
"HP ENVY m6-k010dx  15.6""  Sleekbook Laptop -AMD Quad-Core A10-5745M/6GB/750GB HD/Windows 8",B00DYH88N2,2
HP ENVY x2 11t-g000 Tablet Notebook PC,B00A8NOZYQ,27
"HP EliteBook 6930p, Intel Core 2 Duo 2530 MHz, 160Gig HDD, 2048mb DDR2, DVD-RW, Wireless WI-FI, 14.1 WideScreen LCD, Genuine Windows 7 Home, Laptop Notebook Computer, Professionally Refurbished",B009XI4T6Q,21
"HP EliteBook 8440p Intel i5 2400 MHz 250Gig Serial ATA HDD 4096mb DDR3 DVD-RW Wireless WI-FI 14.0"" WideScreen LCD Genuine Windows 7 Home Premium 32 Bit Laptop Notebook Computer",B00CI6J910,1
"HP EliteBook 8440p Intel i5 2400 MHz 250Gig Serial ATA HDD 4096mb DDR3 DVD-RW Wireless WI-FI 14.0"" WideScreen LCD Genuine Windows 7 Home Premium 32 Bit Laptop Notebook Computer",B00BFX4V56,1
"HP EliteBook 8460p XU057UT 14.0"" LED Notebook - Core i5 i5-2410M 2.30GHz",B004RCUIQI,10
"HP EliteBook 8570w B8V82UT 15.6"" LED Notebook - Intel - Core i7 i7-3610QM 2.3GHz - Gunmetal",B008C7B8RM,5
"HP EliteBook Folio 9470m C6Z62UT 14.0"" LED Ultrabook - Intel - Core i7 i7-3667U 2GHz - Platinum",B009PHV2TC,5
"HP Elitebook 2540p Notebook, Core i7 2.13GHz, 120GB, 4GB, DVD-RW, 12"" Widescreen Display, Sold by a Microsoft Authorized Refurbisher",B0043Z7VBO,1
"HP Elitebook 6930p INTEL Core 2 Duo 2400 MHz 120Gig Serial ATA HDD 2048mb DDR2 DVD-RW Wireless WI-FI 14.0"" WideScreen LCD Genuine Windows 7 Home Premium 32 Bit Laptop Notebook Computer",B007AV3UG8,26
"HP Elitebook 8460p Intel Core i5-2520M 2.5GHz, 250GB, 8GB DDR3, 14"" (1366x768), DVD-RW, BlueTooth, Webcam, FP Reader, 3G + WiFi, Windows 7 Professional",B00839XQU6,3
HP Envy  17-j160nr 17.3-Inch TouchSmart Laptop with Beats Audio and Leap Motion,B00HC07JBO,10
HP Envy 11-g010nr 11.6-Inch Detachable 2 in 1 Touchscreen Laptop,B00AFUKXCU,88
HP Envy 14-1110nr 14.5-Inch Relic Laptop PC - Up to 3.45 Hours of Battery Life (Carbon),B00400OSP4,20
HP Envy 15-j060us 15.6-Inch Laptop,B00EKVWZHG,4
HP Envy 15-j075nr 15.6-Inch Laptop,B00FE663ZQ,12
HP Envy 17 17-j010us 17.3-Inch Laptop,B00CXFHA94,3
HP Envy 17-j100 Leap Motion i7-4702MQ 16GB 2TB 750M 4GB Gaming Laptop,B00GTZICXW,5
"HP Envy 4-1043CL Core i5-3317U Dual-Core 1.7GHz 6GB 32GB SSD + 500GB 14"" Ultrabook Windows 7 Home Premium w/HD Webcam & Bluetooth",B00998QVYS,6
HP Envy TouchSmart 15-j080us 15.6-Inch Touchscreen Laptop,B00EKVX49Y,10
HP Envy Touchsmart 15t-j100 Select Edition i7-4702MQ 2.2GHz 16GB 1TB SSHD nVIDIA 750M 4GB FullHD W8 Notebook,B00HCQ1S56,4
"HP Envy Touchsmart Ultrabook - 14-inch Quad HD LED Display, Intel Core i5-4200U Processor, 8GB Memory, 500GB HDD, Beats Audio, Windows 8, Silver",B009XD26JS,10
"HP Envy dv6-7215nr 15.6"" Notebook (2.4GHz Intel Core i7-3630QM Processor, 750GB HDD, GeForce GT 630M Graphics, Blu-ray player, Windows 8) Midnight Black",B009RSFJD4,10
"HP Envy dv6t 15.6-inch Laptop (Latest dv6 Model), 3rd generation Intel Quad Core i7-3630QM Processor (2.4GHz), 8GB Memory, Beats Audio, Windows 8 (1TB Hard Drive)",B00D97MQEE,1
"HP Folio 13-1051nr, the Hunger Games Special Edition",B007P6IXLA,2
HP G42-240US 14.Inch Laptop,B003KN3K42,10
HP G42-410US 14-Inch Notebook PC (Black),B004FN0THW,4
HP G60-440US 16-Inch Laptop,B002BNCUOI,26
"HP G60-445DX - Turion X2 RM-75 / 2.2 GHz - RAM 3 GB - HDD 320 GB - DVD?RW (?R DL) / DVD-RAM - GF 8200M G - WLAN : 802.11b/g - Vista Home Premium - 16"" Widescreen TFT 1366 x 768 ( WXGA ) BrightView - camera",B002QNHIIQ,5
"HP G60-549DX NoteBook Intel Pentium dual-core T4300(2.10GHz) 15.6"" 4GB Memory 250GB HDD 5400rpm DVD Super Multi Intel GMA 4500M",B002W5GN5M,6
HP G60-630US 15.6-Inch Laptop (Black),B0030XZNME,58
"HP G62-144DX Notebook PC with Intel CoreTM i3-330M processor - 15.6"" LED Display / 4GB DDR3 Memory / 500GB HD / SuperMulti 8X DVD±R/RW / Built-in HP webcam & microphone / 802.11b/g/n WLAN / Windows 7 Home Premium 64-bit",B003AOPV02,18
"HP G62-149WM 15.6"" LED i5-430M 2.26GHz Laptop",B003JE9YPQ,5
"HP G62-219WM 15.6"" 3GB 320GB DVDRW Laptop PC",B003VSGZ8O,3
"HP G62-234DX Laptop Notebook / Intel Core i3-350M Processor / 15.6"" LED HD Display / 4GB DDR3 Memory / 250GB HD / Multiformat DVD±RW/CD-RW /Built-in HP Webcam & Microphone /Microsoft Windows 7 Home Premium Edition 64-bit / Biscotti",B003YYNEQ6,4
"HP G7 17.3"" Quad Core Laptop, 6GB DDR3 Memory, 640GB Hard Drive, Radeon HD 7660G, Windows 8",B00ALNKQ5U,6
HP G72-250US 17.3-Inch Laptop,B003KN3J2A,28
HP HDX16-1370US 16-Inch Entertainment Laptop,B002BH4PRE,26
"HP HP Pavilion 15-N066US AMD Elite Quad-Core A10-5745M 15"" 6GB 750GB Laptop",B00GZKB2JC,4
"HP Notebook DV6T Select Edition - Windows 7, Intel Core i7-720QM Quad Core processor (1.6GHz) with Turbo Boost up to 2.8 GHz, 6 GB DDR3, 500 GB HD, 1GB ATI Mobility Radeon HD 5650 Graphics [HDMI, VGA], Blu-ray ROM with SuperMulti DVD+/-R/RW, Intel Wireless-N Card, Bluetooth,Webcam, Fingerprint Reader, 15.6"" diagonal High Definition LED HP Brightview Widescreen Display (1366x768)",B003XO7PNU,1
"HP Open Box 2000-2b24NR 15.6"" Notebook PC",B00AFRMLF0,1
HP Pavilion 11-h110nr 11.6-Inch Detachable 2 in 1 Touchscreen Laptop with Beats Audio,B00H7O3O1O,10
HP Pavilion 13-P110NR 13.3-Inch Detachable 2 in 1 Touchscreen Laptop,B00FLZ4HNU,10
HP Pavilion 13-P120NR 13.3-Inch Detachable 2 in 1 Touchscreen Laptop,B00FXOU24C,12
"HP Pavilion 14-C015DX 14"" Chromebook 4GB Memory 16GB Solid State Drive (Sparkling Black)",B00FE21L4S,4
HP Pavilion 14-b010us 14-Inch Laptop Sleekbook (Black),B009AU2ICY,10
"HP Pavilion 14-b013nr C2K07UA 14"" LED Ultrabook - Intel - Core i3 i3-3217U 1.8GHz - Sparkling Black",B009PHTVGS,1
"HP Pavilion 14-b017cl 14"" Sleekbook Laptop / Intel Core i5-3317U, 6GB DDR3 SDRAM, 500GB Hard Drive, HDMI, Webcam, USB 3.0, Windows 8",B00ACANBAE,30
"HP Pavilion 14-b031us Sleekbook 14.0in Laptop (Intel Pentium 1.50GHz CPU, 4GB DDR3 SDRAM, 320GB Hard Drive, Bluetooth, 802.11bgn, USB 3.0) - Model C6N76UA",B00AFOCKZY,9
HP Pavilion 14-f020us 14-Inch Touchscreen Sleekbook,B00CXFGT64,6
"HP Pavilion 15-N028US 15"" Laptop AMD Quad Core A6-5200",B00FOBYP7E,12
HP Pavilion 15-N280US 15.6-Inch Touchsmart Laptop (Silver And Black),B00HC07DCE,5
"HP Pavilion 15-e020us 16-Inch Laptop (2.4Ghz Intel Core i3-3110M Processor, 4GB Ram, 750GB Hard Drive, Windows 8 64 bit)",B00DEJWTQ2,7
"HP Pavilion 15-g019wm Notebook PC, AMD E1-2100, 4GB, 500GB, Supermulti DVD Burner, 15.6"" LED, Webcam, Windows 8.1",B00IO54MLQ,5
"HP Pavilion 15-n037cl 15.6"" Touch Laptop, Intel Core i3-3217U, 6GB Mem, 750GB HD",B00FP67PZW,2
HP Pavilion 15-n220us 15.6-Inch Touchsmart Laptop,B00HC0691U,8
"HP Pavilion 15-n228us 16-Inch Laptop, 2 GHz AMD Quad-Core A6-5200 processor, 750 GB HD, 6GB SDRAM, Windows 8.1",B00IBK2M0M,3
HP Pavilion 17 17-e010us 17.3-Inch Laptop,B00CXFH878,2
HP Pavilion 17-e013nr 17.3-Inch Laptop (Anodized Silver),B00GFLWPLA,9
"HP Pavilion 17-e019dx 17-Inch Laptop (2.4GHz Intel i3-4000M Processor, 4 GB RAM, 750GB Hard Drive, Windows 8)",B00GYM8WYO,10
"HP Pavilion 17-e020us 17-Inch Notebook (2.4GHz Intel Core i3-3110M Processor, 6GB Ram, 750GB Hard Drive, Windows 8 64-bit)",B00DEJWTTO,66
HP Pavilion 17-e130us 17.3-Inch Laptop,B00H7O3TVE,2
"HP Pavilion 17-e134nr 17.3"" Laptop PC - AMD Quad-Core A8 / 4GB Memory / 500GB HD / SuperMulti DVD Drive / HD Webcam & Microphone / Windows 8.1",B00II7VOOS,2
HP Pavilion 17-e140us 17.3-Inch Laptop,B00H7O3ULI,13
"HP Pavilion 17-e146us 17.3"" Notebook PC - Intel Core i3-4000M / 6GB Memory / 750GB HD / SuperMulti DVD / HD Webcam & Microphone / Windows 8.1 64-bit",B00IIXXBNY,9
"HP Pavilion 17-e171nr Notebook Laptop PC AMD Quad-Core A10-5750M, 12GB RAM, 1TB HD",B00H2SZ468,3
"HP Pavilion 17.3"" Laptop Computer - AMD Elite Quad-Core A8-5550M / 4GB DDR3 / 750GB Hard Drive / Anodized Silver / Windows 8",B00F7TQ3Z0,21
"HP Pavilion 17.3"" Laptop Computer- AMD Quad-Core Processor A8-4500M, 4GB Memory, 500GB Hard Drive, AMD Radeon HD 7640G Graphics, DVD±RW, Window 8",B00CDTVBJK,5
HP Pavilion Chromebook 14-c010us 14-Inch Laptop (Black),B00B7HW5YE,37
HP Pavilion DM3-3012NR Notebook Pc,B004E2EZG0,5
HP Pavilion DM4-1062NR Notebook Pc,B003UPF3NQ,1
"HP Pavilion DM4-1162US Entertainment Notebook PC Laptop 14.0-Inch Widescreen LED Display, Brushed Aluminum Finish, Intel Core i5-450M 2.40 GHz Processor with Turbo Boost Technology up to 2.66 GHz, 4 GB RAM, 320 GB HD, Windows 7 Home Premium, Up to 6.25 hours battery life",B004E4WN7G,3
HP Pavilion DV2-1030US 12.1-Inch Laptop,B001UHOX1Y,14
"HP Pavilion DV4-1280US 14.1-Inch Laptop (2.0 GHz Intel Core 2 Duo T6400 Processor, 4 GB RAM, 320 GB Hard Drive, DVD Drive, Vista Premium)",B001O1MKPM,20
HP Pavilion DV4-2140US 14.1-Inch Laptop (Black),B0030XTIMK,17
HP Pavilion DV4-2160US 14.1-Inch Laptop (Digital Plaid),B00318CG8W,29
HP Pavilion DV6-1030US 16.0-Inch Laptop,B001NPDKW6,67
HP Pavilion DV6-1230US 15.6-Inch Entertainment Laptop,B002BH4QN2,37
HP Pavilion DV6-1280US 16-Inch Entertainment Laptop,B0029ZA4ZK,10
HP Pavilion DV6-1375DX Entertainment 15.6-Inch Widescreen Laptop (Black),B0030YXIZ2,1
"HP Pavilion DV6700T Entertainment 15.4"" Notebook PC (Intel Core 2 Duo Processor T8300 at 2.4GHz, 3 GB RAM, 250 GB Hard Drive, 895MB NVIDIA GeForce Go 8400M w/webcam, SuperMulti Pavilion DVD Drive, Vista Premium)",B0009ZECJ6,6
HP Pavilion DV7-1240US 17.0-Inch Laptop,B001NPDKUS,84
HP Pavilion DV7-2040US 17.3-Inch Laptop,B0020HRI4M,8
HP Pavilion DV7-3180US 17.3-Inch Laptop (Black),B0030XTISE,30
"HP Pavilion DV9334US 17"" NOTEBOOK LAPTOP PC (Intel Core 2 Duo T5300 1.73GHz/2MB L2 Cache, 2GB RAM, 160GB HDD/WIRELESS/CAMERA/ ATSC-NTSC TV TUNER w/Remote and Receiver/ 512MB NVIDIA GeForce Go 7600/Vista Home Premium)",B000YSY4RI,10
"HP Pavilion DV9420US 17-inch Laptop (AMD Turion 64 Processor TL64, 2 GB RAM, 240 GB Hard Drive, Vista Premium)",B000RNG3LK,17
"HP Pavilion DV9500T 17"" Notebook PC (Intel Core 2 Duo Processor T7700, 4 GB RAM, 250GB Hard Drive, Lightscribe SuperMulti DVD Drive, 1023MB NVIDIA GeForce Go 8600M, Vista Premium)",B000W49DJS,9
HP Pavilion G60-230US 16.0-Inch Laptop,B001NPDKUI,30
"HP Pavilion G7-2223NR Notebook PC  (500GB, 4GB)",B009PHV7V0,2
HP Pavilion HDX18-1180US 18.4-Inch Laptop,B001NPDKX0,40
"HP Pavilion Sleekbook 14"" Laptop /Intel i3-2375M /4GB DDR3 /500GB Hard Drive /webcam /bluetooth /Win 8 (Sparkling Black)",B00C4COSKU,1
"HP Pavilion Sleekbook 14-b124us 14"" Touch Screen Laptop - 3rd Generation i3-3227U - 6GB Memory - 500GB Hard Drive - Windows 8",B00CWX68L8,15
HP Pavilion Sleekbook 15-b120us 15.6-Inch Laptop,B00AYA40UC,20
"HP Pavilion Sleekbook 15-b123nr 15"" Laptop with AMD A6-4455M 2.1GHz, 4GB, 500GB, AMD Radeon HD 7500G, Wireless, Bluetooth, HDMI, Windows 8",B00AZL0M34,8
"HP Pavilion TX1320US Entertainment 12.1"" Notebook PC",B000VINS4Q,8
"HP Pavilion TX2000Z 12.1 NOTEBOOK LAPTOP PC (AMD Turion 64 X2 Duo Core TL-62 2.1GHz, 4GB RAM, 250GB HDD/DVD+/-R/RW DL/WIRELESS/BLUETOOTH/ NVIDIA GeForce Go 6150 w/webcam/ Fingerprint Reader/64-bit Windows Vista Home Premium)",B000WGUG24,1
HP Pavilion TouchSmart 14-n018us Notebook,B00FN8EPGY,1
HP Pavilion TouchSmart 15-n020us 15.6-Inch Touchscreen Laptop,B00F0RCXQ2,20
"HP Pavilion TouchSmart 15-n071nr Laptop Computer With 15.6"" Touch-Screen Display & AMD A10 Quad-Core Accelerated Processor..8GB RAM..1TB..Hard Drive..DVD Burner..Webcam..AMD Radeon HD 8610G graphics with up to 4195MB total available memory",B00H2VZJ38,12
"HP Pavilion TouchSmart 15-n210dx 15.6"" TouchScreen Laptop PC - AMD Quad-Core A8 / 4GB Memory / 750GB HD / DVD±RW/CD-RW / HD Webcam / Windows 8.1 64-bit",B00IL1EISK,3
"HP Pavilion TouchSmart Sleekbook 14-f027cl 14"" Laptop (1.7 GHz AMD A8-5545M Processor, 6 GB RAM, 640 GB HDD, Windows 8 64-bit) Black",B00DZYDXP2,13
"HP Pavilion dm1-2010nr Notebook 11.6"" Display",B00630MMWU,6
HP Pavilion dm1-3010nr 11.6 LED Entertainment Notebook AMD E-350 1.6GHz 2GB DDR3 320GB HDD AMD Radeon HD 6310 Windows 7 Home Premium,B008TCUUYM,4
